data,hora,redes,tipo,link,link_facebook,curtidas,comentarios,engajamento,compartilhamentos,salvamentos,alcance,visualizacoes,novos_seguidores,id_instagram,id_facebook,legenda
2026-03-08,12:40,facebook+instagram,FEED,https://www.instagram.com/p/DVn6sU8gL36/,https://www.facebook.com/1394493682493867/posts/1291828409427062,263,11,274,0,0,5582,8184,5,17977673156825554,864936030306107_1291828409427062,"FELIZ DIA DAS MULHERES 🌷

Hoje é dia de celebrar todas as mulheres.
E eu represento essa homenagem através da minha esposa e das minhas filhas, que são inspiração diária na minha vida.

Mas neste dia eu não desejo apenas flores, carinho ou atenção.

Desejo respeito.
Desejo segurança.
Desejo dignidade.

Que nenhuma mulher precise viver com medo, violência ou desrespeito.

Que todos os dias sejam de valorização, proteção e reconhecimento.

Feliz Dia das Mulheres! 💜

#DiaDaMulher #RespeitoÀsMulheres #ViolênciaNuncaMais #8DeMarço #PepêCollaço"
2026-03-07,15:46,instagram,REELS,https://www.instagram.com/reel/DVlrAdIjUL-/,,186,4,190,7,3,16571,8609,3,17905467252203575,,"O MAIOR ESCÂNDALO DA REPÚBLICA?

O caso do Banco Master é um absurdo.

Pode ser o maior escândalo de corrupção da história recente do Brasil — e envolve gente de todos os lados: STF, direita, esquerda e centro.

Isso precisa ser investigado a fundo.
O Brasil não aguenta mais corrupção.

📢 O que você pensa sobre isso?

#Transparência #CombateÀCorrupção #PolíticaComResponsabilidade #Brasil #PepêCollaço"
2026-03-06,14:12,facebook+instagram,REELS,https://www.instagram.com/reel/DVi7hANjcWN/,https://www.facebook.com/reel/1188476206473422/,126,16,142,5,0,9383,7320,3,18190302202314986,864936030306107_1290459132897323,"COMUNIDADE UNIDA 🤝

Foi uma alegria participar da inauguração do Centro Comunitário em Içara, a convite dos vereadores e da prefeita @dalvaniacardoso 

Um evento muito bonito, com a comunidade reunida celebrando mais um espaço importante para encontros, atividades e fortalecimento da nossa gente.

Fico feliz em contribuir com esse projeto, tanto com emenda quanto estando presente nesse momento especial. Seguimos trabalhando juntos por mais conquistas para a região! 🙌

#SantaCatarina #TrabalhoQueAparece #Municipalismo #PepêCollaço"
2026-03-05,22:36,facebook+instagram,FEED,https://www.instagram.com/p/DVhQoOWgP7x/,https://www.facebook.com/1394493682493867/posts/1290014442941792,100,15,115,22,3,5555,10105,0,18058266275395424,864936030306107_1290014442941792,"Por que todas as mensagens trocadas entre Moraes e Vorcaro eram apagadas?

QUAL A SUA OPINIÃO A ESSE ESCÂNDALO DO BANCO MASTER? 

Faltam palavras para descrever isso aqui. Escândalo é pouco. Baita furo da @malugaspar.jornalista e do Rafael Moraes Moura."
2026-03-02,17:29,facebook+instagram,REELS,https://www.instagram.com/reel/DVY9JopAHO2/,https://www.facebook.com/reel/1979359496299437/,336,24,360,165,6,22096,12591,6,18081055358041453,864936030306107_1287761456500424,"ASSISTA ATÉ O FINAL, é tudo que eu peço! 😉

Começamos a semana com uma reflexão bem importante sobre as percepções e acessos aos adolescentes. 

Comente sua opinião! 😳

🔁 @facundoguerra"
2026-02-28,16:01,facebook+instagram,REELS,https://www.instagram.com/reel/DVTrSTMDfG_/,https://www.facebook.com/reel/909381378518074/,972,27,999,47,5,33016,27076,28,18111345607678272,864936030306107_1286150719994831,"Meu senador é CATARINENSE “DA GEMA!” 

O melhor senador do Brasil é nosso e vamos trabalhar juntos pra que Santa Catarina tenha representantes que conheçam o nosso estado!"
2026-02-27,20:26,facebook+instagram,REELS,https://www.instagram.com/reel/DVRk8JUgXJ_/,https://www.facebook.com/reel/1635699644266240/,105,10,115,8,0,11884,14520,5,18109347232707484,864936030306107_1285497993393437,"DEBATE COM RESPONSABILIDADE ⏱️🇧🇷

Alguns países já testam jornadas diferentes de trabalho.

Mas estamos falando de economias muito mais estruturadas que a nossa.

O Brasil tem dimensão continental, desafios regionais e precisa fortalecer sua base econômica antes de dar passos maiores.

O debate é importante.
Mas precisa ser feito com os pés no chão.

E você, o que pensa sobre isso? 👇
#Economia #MercadoDeTrabalho #SantaCatarina #Desenvolvimento #Responsabilidade"
2026-02-23,13:56,facebook+instagram,FEED,https://www.instagram.com/p/DVGlb4ygNZO/,https://www.facebook.com/1394493682493867/posts/1282034627073107,33,3,36,14,0,7214,5969,0,18095094550796988,864936030306107_1282034627073107,"O MAIOR FURO ECONÔMICO DA NOSSA HISTÓRIA?

Bilhões sob investigação.
Banco liquidado.
Comissão do Banco Central em andamento.

E enquanto isso… outras pautas ocupam o noticiário.

A CPI do Banco Master não é espetáculo.
É transparência.

Quando o impacto pode atingir até estruturas vistas como intocáveis, o silêncio deixa de ser coincidência.

O Brasil precisa investigar antes que a conta chegue.

Acompanhe. Compartilhe. Fique atento. 🇧🇷"
2026-02-19,20:47,facebook+instagram,FEED,https://www.instagram.com/p/DU9BO4LAbef/,https://www.facebook.com/1394493682493867/posts/1279126197363950,100,2,102,4,0,2216,6473,0,17874186462532390,864936030306107_1279126197363950,O trabalho não para e as entregas também não! 😉
2026-02-16,16:58,facebook+instagram,FEED,https://www.instagram.com/p/DU04ub-AJr2/,https://www.facebook.com/1394493682493867/posts/1276615290948374,321,30,351,79,4,9069,20236,1,18093782258073617,864936030306107_1276615290948374,"CARNAVAL OU CAMPANHA? 🎭

O que aconteceu neste domingo foi inédito e, sim, absurdo! 🤬

Um Presidente em exercício virou enredo em ano pré-eleitoral, com verba pública envolvida e transmissão em rede nacional. Isso nunca aconteceu antes.

Não é sobre festa.
É sobre limite.

Quando dinheiro público entra em cena e o homenageado é quem está no poder, a pergunta muda de tom.

É cultura ou é vitrine política?

O debate não é partidário.
É constitucional.

Leia o carrossel até o fim e tire sua própria conclusão. 👀

Compartilhe com quem precisa entender o que está em jogo."
2026-02-15,15:31,facebook+instagram,REELS,https://www.instagram.com/reel/DUyJsSoAIz2/,https://www.facebook.com/reel/1588026705802697/,185,11,196,143,14,10193,13969,5,18094195078789798,864936030306107_1275750454368191,"NÃO É MILAGRE. É MECANISMO. 🧠🔬

Quando a ciência entende a causa, ela deixa de tratar no escuro.

Nos Estados Unidos, pesquisadores colocaram luz sobre um caminho que pode ajudar parte das pessoas com TEA: o ácido folínico (leucovorina), derivado da vitamina B9.

⚠️ Não estamos falando em cura.

Os estudos indicam possível benefício em um subgrupo específico, especialmente em aspectos ligados à linguagem e comunicação — principalmente quando há alteração no transporte ou metabolismo do folato.

Ou seja: não é para todos.
E ainda há debate científico e necessidade de pesquisas maiores.

Mas aqui está o ponto que realmente importa 👇

✅ Quando você acerta o mecanismo biológico, você aumenta as chances de oferecer um cuidado mais direcionado, mais responsável e baseado em evidência.

Autismo exige seriedade.
Exige dados.
Exige política pública com base científica — não achismo.

Conhecer para incluir. Sempre. 💙

Comente sua opinião e compartilhe informação de qualidade.

#AutismoÉPrioridade #AbrilAzul #ConhecerParaIncluir #EvidênciaCientífica"
2026-02-14,17:38,facebook+instagram,FEED,https://www.instagram.com/p/DUvzqesgOox/,https://www.facebook.com/1394493682493867/posts/1274948824448354,280,12,292,14,2,8248,15551,0,18132719599509427,864936030306107_1274948824448354,"LINDA DEMAIS! 🎉

Ontem a passarela Negro Querido estava simplesmente espetacular!

Foi uma alegria enorme participar desse momento tão especial e receber o convite da escola @academicosdosuldailha para desfilar. Que energia incrível! ✨🥁

Foi lindo, divertido e emocionante ver tanta dedicação transformada em espetáculo em homenagem ao @liratenisclube . 💃🕺

Parabéns a todos os envolvidos! Estava tudo lindo, a festa linda, o povo animado… um verdadeiro show de cultura e tradição!

E podem ter certeza: estamos só começando! 🚀

Acompanhe, compartilhe e venha viver esses momentos com a gente! 🙌

#Cultura #Tradição #SantaCatarina #Carnaval #NegroQuerido PepêCollaço SC"
2026-02-13,23:37,facebook+instagram,FEED,https://www.instagram.com/p/DUt3_FhjeTI/,https://www.facebook.com/1394493682493867/posts/1274262831183620,26,7,33,12,0,3274,4717,0,18305409223277982,864936030306107_1274262831183620,Seja feliz com a festa que é a cara do BRASIL! 🇧🇷
2026-02-08,14:35,facebook,post,https://www.facebook.com/reel/1204523825094289/,,,,,,,,,,,864936030306107_1269925254950711,"ESPORTES COM ESTRUTURA ⚽️🏟️

Mais que futebol: é convivência, saúde e orgulho comunitário! 💚

A entrega da revitalização do Complexo Esportivo Antônio Amboni, em Nova Veneza, representa o nosso compromisso com quem faz o esporte acontecer todos os dias, na base, na várzea e na arquibancada.

Espaços assim são fundamentais para fortalecer o lazer, apoiar nossos jovens e valorizar o que temos de melhor: as pessoas. 👏

Seguimos trabalhando por mais investimentos como esse em todas as regiões de Santa Catarina! 🚀

👉 Acompanhe o mandato."
2026-02-08,14:35,instagram,REELS,https://www.instagram.com/reel/DUgBjIcgMSH/,,426,25,451,46,3,11477,20113,9,18052194983469967,,"ESPORTES COM ESTRUTURA ⚽️🏟️

Mais que futebol: é convivência, saúde e orgulho comunitário! 💚

A revitalização do Complexo Esportivo Antônio Amboni, em Nova Veneza, representa o nosso compromisso com quem faz o esporte acontecer todos os dias, na base, na várzea e na arquibancada.

Espaços assim são fundamentais para fortalecer o lazer, apoiar nossos jovens e valorizar o que temos de melhor: as pessoas. 👏

Seguimos trabalhando por mais investimentos como esse em todas as regiões de Santa Catarina! 🚀

👉 Acompanhe o mandato."
2026-02-07,14:37,facebook+instagram,FEED,https://www.instagram.com/p/DUddW9KgAHz/,https://www.facebook.com/1394493682493867/posts/1269096451700258,24,2,26,6,0,2222,3750,0,18105793510703975,864936030306107_1269096451700258,"O TRABALHO CONTINUA… mas quem vai curtir o final de semana de sol ☀️ aproveita as dicas! 

VAI APROVEITAR A PRAIA? Me conta"
2026-02-06,18:46,facebook+instagram,REELS,https://www.instagram.com/reel/DUbUjoyiahu/,https://www.facebook.com/reel/2298012854014405/,184,5,189,15,2,26196,21972,3,18054955535416618,864936030306107_1268414271768476,"CARRO NOVO PARA CAPIVARI DE BAIXO 🚗💪

Mais uma conquista chegando para melhorar a vida da nossa gente!

Em parceria com o vereador @ezequielcorreazico garantimos a entrega de um veículo novinho para Capivari de Baixo. Um reforço importante para o atendimento da comunidade, que agora terá mais mobilidade, agilidade e segurança no serviço público.

💙 Nosso mandato é isso: resultado, trabalho conjunto e presença nos municípios.

Seguimos firmes, levando recursos onde realmente fazem a diferença!

📍Capiva, conte sempre com a gente!

➡️ Acompanhe o mandato do deputado Pepê Collaço e fique por dentro das conquistas da sua região.

#SantaCatarina #PepêCollaço #MandatoPresente #SCLevadoASério CaratipaDebaixo PolíticaQueEntrega TrabalhoNosMunicípios"
2026-02-05,20:30,facebook+instagram,FEED,https://www.instagram.com/p/DUY8LPWkcdM/,https://www.facebook.com/1394493682493867/posts/1267628321847071,69,5,74,38,3,3225,5953,1,18104934442834678,864936030306107_1267628321847071,"QUANDO A JUSTIÇA TEM SOBRENOME… ⚖️🧐

Parentes diretos de 8 dos 10 ministros do STF tiveram um salto de atuação em tribunais superiores depois que os familiares chegaram à mais alta corte do país.

📊 70% dos processos com participação desses advogados foram protocolados após a posse dos ministros.

Isso é o que chamam de “coincidência”?
O povo brasileiro está cansado de um Judiciário que se protege, mas não se explica.

👁‍🗨 Impedimento técnico não basta. O que está em jogo é a credibilidade de uma instituição que deveria ser exemplo de moralidade pública.

📣 Justiça de verdade precisa ser neutra, ética e acessível — não um clube fechado para famílias influentes.

➡️ Siga e compartilhe: a gente vai continuar cobrando.
#STF #JustiçaComNomeESobrenome #TransparênciaJá #BrasilReal #ChegaDePrivilégio PepêCollaço

📸🔁 Arte: Gisele Cristiane de Oliveira e Regina Elisabeth da Silva / @estadao"
2026-02-04,14:46,facebook+instagram,REELS,https://www.instagram.com/reel/DUVuUh_gCd0/,https://www.facebook.com/reel/891283413650508/,185,4,189,6,2,15147,19421,3,17905623456185498,864936030306107_1266540761955827,"OBRA QUE TRANSFORMA VIDAS EM IÇARA 🚧

A Rua 17 de Dezembro, no Loteamento Casa Grande, agora está pavimentada! 🛣️
Obra linda, feita com recursos do nosso mandato, atendendo três bairros importantes: Marili, Liri e Casa Grande.

O prefeito em exercício Zata destacou a importância da pavimentação para o acesso à unidade de saúde da região.
Fim da lama, fim da poeira. Início de mais dignidade! 👏

Seguimos investindo na infraestrutura do Sul de Santa Catarina.
Obras que melhoram a vida de quem vive aqui.

➡️ Tem muito mais por vir. Tamo junto, Içara!

#PepêPorSantaCatarina #Içara #ObraConcluída #Infraestrutura #SulCatarinense"
2026-02-03,20:30,facebook+instagram,FEED,https://www.instagram.com/p/DUTx445AXqf/,https://www.facebook.com/1394493682493867/posts/1265905285352708,91,8,99,11,1,2570,4070,0,17880373440461396,864936030306107_1265905285352708,"ANO LEGISLATIVO COMEÇOU NA ALESC ▶️

O ano legislativo começou oficialmente aqui na Alesc.
A verdade é que a nossa correria nunca parou.. 🏃

Mas agora os trabalhos em plenário, nas comissões e no diálogo com as regiões ganham ainda mais ritmo.
Seguimos firmes na construção de políticas públicas que façam a diferença na vida das pessoas. 💡

Acompanhe.

#Alesc #SantaCatarina #DeputadoPepê #PolíticaComPropósito #MandatoPresente"
2026-02-02,22:28,facebook+instagram,REELS,https://www.instagram.com/reel/DURbC3cAEh2/,https://www.facebook.com/reel/1062007146103459/,103,7,110,16,2,14413,5406,0,18049256462695352,864936030306107_1265179475425289,"TRABALHO SEM PAUSA 🚧✈️

Praia? Quase não se vê…
Quando o compromisso é com Santa Catarina, o tempo é outro.
Seguimos firmes, cobrando obras, atraindo investimentos e defendendo quem mais precisa! 💪

📍 De Laguna à China, do Morro dos Cavalos às rotas alternativas…
É trabalho que atravessa fronteiras pra trazer resultado pra nossa gente!

➡️ Acompanhe o mandato!
#SCLevadoASério #TrabalhoPeloSul #InfraestruturaJá #DeputadoPepê #SantaCatarina PolíticaQueTransforma"
2026-01-31,14:39,instagram,REELS,https://www.instagram.com/reel/DULb_F_AI6L/,,18,0,18,1,0,900,1206,0,17935357260015848,,"R$ 33,9 MILHÕES. OFFSHORE. SIGILO. 🕵️‍♂️

O caso precisa ser investigado com urgência e seriedade.
Segundo reportagem, um fundo ligado a familiares de um ministro do STF foi encerrado e teve todos os ativos transferidos para uma offshore nas Ilhas Virgens Britânicas — um paraíso fiscal onde não é possível identificar os donos do dinheiro. 💰🌴

A operação envolveu supervalorização de cotas em mais de 44.000% e aponta semelhanças com o esquema investigado no caso Banco Master. O Banco Central já decretou a liquidação da gestora envolvida, por “graves violações regulatórias”.

🔍 Transparência não pode ter lado. Justiça precisa valer para todos.

📢 O cidadão exige respostas. E o Congresso deve agir com independência e firmeza.

#TransparênciaJá #Fiscalização #PolíticaComResponsabilidade #DinheiroPúblico #Offshore"
