"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
17862952227346721,17841401444333135,pepecollaco,"Pepê Collaço","🚀 MADE IN LAGUNA PRO MUNDO! 🌍🔋

A maior produtora de baterias de lítio do mundo, Eikto, já está operando em Laguna há mais de um ano, graças à nossa articulação com um grupo de empresários. Mas segura essa: vem investimento de R$ 110 milhões para expandir a produção e gerar ainda mais empregos impulsionados pelo Pro-Emprego assinado essa semana. 💼📈

Antes, a produção era para o Brasil. Agora, Laguna vai abastecer o mundo inteiro! 🌎✨

Isso é desenvolvimento, é mais emprego, mais renda pra nossa gente! E com tanta novidade, acho que vou voltar a estudar mandarim… 😆📚

🔥 Me acompanha, porque isso é só o começo! #MadeInLaguna #Empregos #Desenvolvimento #Crescimento",53,"02/19/2025 11:30",https://www.instagram.com/reel/DGRB6APJ08Q/,"Reel do Instagram",,Total,27238,26141,346,101,11,55,7
18063779623906883,17841401444333135,pepecollaco,"Pepê Collaço","COMPROMISSO COM O DESENVOLVIMENTO 💪

Ao lado do governador @jorginhomello e de colegas deputados, atendemos diversos prefeitos da Grande Florianópolis e garantimos a liberação de importantes recursos pelo programa #SCLevadaASério. 
Mais investimentos para infraestrutura, saúde e desenvolvimento para quem mais precisa! 💪🏼✅ 

#TrabalhoQueGeraResultados #GrandeFloripa",0,"02/18/2025 12:28",https://www.instagram.com/p/DGOkMhzp_9h/,"Carrossel do Instagram",,Total,10216,6953,125,13,0,5,2
18057941180004744,17841401444333135,pepecollaco,"Pepê Collaço","Entrando pra Trend e percebendo que o tempo passa rápido e a gente se aperfeiçoa. 🚀",0,"02/17/2025 08:36",https://www.instagram.com/p/DGLk4UVpaX7/,"Imagem do Instagram",,Total,4623,3294,143,9,0,5,0
18478671322027717,17841459180929276,eduardogauchinho,"Eduardo Araujo Fagundez","Compromisso com o Autismo e o Esporte! 🤝💙

Estive em uma visita muito produtiva ao Deputado Pepê Collaço, acompanhado do meu companheiro de partido, vereador Leonel Iber. Fomos recebidos de forma excepcional, com uma atenção e um respeito que mostram o verdadeiro compromisso do deputado com São Francisco do Sul e com as causas que defendemos!

Durante a conversa, tratamos da destinação de emendas para ampliar os atendimentos na Associação de Amigos do Autista (AMA), garantindo mais suporte às famílias e às pessoas com TEA. Além disso, falamos sobre o fortalecimento do esporte na cidade, buscando apoio para a manutenção da Enseada Beach Clube, espaço essencial para incentivar a prática esportiva e o lazer da nossa comunidade.

O Deputado Pepê Collaço também fez questão de destacar o legado deixado pelo Zera e sua importância para o crescimento do Partido Progressista Estadual, reconhecendo seu papel fundamental na construção da sigla em Santa Catarina.

Agradeço imensamente ao deputado pela receptividade e pela disposição em atender nossas demandas. Seguimos juntos, trabalhando por uma São Francisco do Sul mais inclusiva e com mais oportunidades para todos! 💪🏽💙

#EduardoGauchinho #SãoFranciscoDoSul #TrabalhoQueFazADiferença #Autismo #Esporte #AMA #EnseadaBeachClube #Compromisso #PP",0,"02/16/2025 07:29",https://www.instagram.com/p/DGI4T0bp7ry/,"Carrossel do Instagram",,Total,3112,1742,54,4,2,2,0
18485448172060293,17841401444333135,pepecollaco,"Pepê Collaço","NOSSA DEFESA PELO CARATINENSE NAS FILAS! 🛣️💥 Arrasta pro lado e confira! ➡️",0,"02/15/2025 07:11",https://www.instagram.com/p/DGGRg2bON5-/,"Carrossel do Instagram",,Total,6512,4496,96,19,0,6,0
17956842668910517,17841401444333135,pepecollaco,"Pepê Collaço","🚁 Prevenção antes da tragédia!

O projeto da redragagem dos molhes da barra precisa ser licitada para garantir investimentos internacionais na contenção de catástrofes climáticas. Não podemos esperar o pior para agir!

Comente se você concorda! 👊",63,"02/14/2025 13:34",https://www.instagram.com/reel/DGEXkuMpZG6/,"Reel do Instagram",,Total,18644,14183,302,38,4,32,6
18344010274151684,17841401444333135,pepecollaco,"Pepê Collaço","NOSSA LUTA CONTINUA: FILAS, NÃO! 💥

CCR precisa seguir o contrato e respeitar o catarinense que passa ali diariamente.",125,"02/12/2025 08:25",https://www.instagram.com/reel/DF-qmxtuyk-/,"Reel do Instagram",,Total,14509,12405,242,21,5,17,3
18060190183903932,17841401444333135,pepecollaco,"Pepê Collaço","Isso é o que desejo a você em 2025! 👏
Alguém que te apoie e ajude a construir seu caminho. 
Me conta é isso que você quer?",28,"01/04/2025 04:12",https://www.instagram.com/reel/DEZzUZaR98X/,"Reel do Instagram",,Total,9514,5286,172,12,1,9,1
17910546135064965,17841401444333135,pepecollaco,"Pepê Collaço","AUTISMO: PROJETO DO CENSO É PIONEIRO! 🧩

Nossa iniciativa de parceria entre Alesc e Acafe será inovadora e está sendo desenvolvida para que nossas políticas públicas tenham embasamentos em números, dados que fazem a diferença.",123,"01/08/2025 14:22",https://www.instagram.com/reel/DElL-s4pqc7/,"Reel do Instagram",,Total,23795,19849,250,49,6,28,6
18032154944216008,17841401444333135,pepecollaco,"Pepê Collaço","📍PAULO LOPES! 

Fui conferir de perto os recursos que conseguimos pra essa cidade e ainda deixar mais 1 milhão de reais pra nova prefeita @_feleite começar com o pé direito 2025! 🚀

E não esqueça, estamos chegando na sua cidade 😉",88,"01/10/2025 09:07",https://www.instagram.com/reel/DEpxifCpts_/,"Reel do Instagram",,Total,13716,17873,299,29,8,28,2
17918997879041497,17841401444333135,pepecollaco,"Pepê Collaço","📍LAGUNA

+1 milhão pra nossa linda cidade de Anita. Laguna, você merece!🚀
Com nossa parceria e trabalho em equipe com @mendoncafernandocandido, @preto.crippa e @schieflerbento, vamos fazer nossa cidade avançar.",87,"01/11/2025 09:49",https://www.instagram.com/reel/DEsaz5DpX9A/,"Reel do Instagram",,Total,10819,15441,275,26,11,23,5
17994212822746835,17841401444333135,pepecollaco,"Pepê Collaço","PLAY 2025! ✅

Visitei os prefeitos eleitos da região sul, reforçando nosso compromisso com o desenvolvimento e o bem-estar das pessoas. 
Começamos em Içara com a prefeita reeleita @dalvaniacardoso 
, seguimos para Nova Veneza com @angelaghislandi , passamos por Cocal do Sul com @ademirmagagnin e finalizamos em Morro da Fumaça com @eduardoguollo . Juntos, seguimos construindo um futuro melhor para todos!”",0,"01/13/2025 13:33",https://www.instagram.com/p/DEx_Bm5SAJv/,"Carrossel do Instagram",,Total,15683,7866,261,8,3,10,1
17864492127312613,17841401444333135,pepecollaco,"Pepê Collaço","1 Milhão pra nossa amada Nova Veneza! 🚀

@angelaghislandi vai começar o mandato com o nosso apoio, porque valorizamos a cultura, essa cidade linda e cheia de tradição.",50,"01/14/2025 14:37",https://www.instagram.com/reel/DE0qKbJOmnH/,"Reel do Instagram",,Total,10242,19364,225,18,6,13,3
17954396780864110,17841448641321077,valdir_fontanella,"Valdir Fontanella","Na manhã desta quarta-feira (16/01), recebemos no Paço Municipal o Deputado Estadual Pepê Colaço, que conheceu a nova gestão de Lauro Müller e se colocou à disposição para apoiar o município, reafirmando seu compromisso com o desenvolvimento de Lauro Müller!",0,"01/16/2025 07:59",https://www.instagram.com/p/DE5HNeYg2B2/,"Carrossel do Instagram",,Total,12939,6015,282,13,3,1,0
18053230045866457,17841401444333135,pepecollaco,"Pepê Collaço","📍 Cocal do Sul 🚀

Prefeito e toda a equipe farão um excelente mandato, esse time é fera! Contem comigo e vamos trabalhando pra desenvolver ainda mais o sul. 👏",72,"01/16/2025 09:54",https://www.instagram.com/reel/DE5UF6ZJC2k/,"Reel do Instagram",,Total,15131,19580,323,36,19,61,1
18048176957331413,17841401444333135,pepecollaco,"Pepê Collaço","📍 ORLEANS

Investir em saúde é investir na qualidade de vida das pessoas, e foi com esse compromisso que atuamos no Hospital Santa Otília. Com a emenda enviada, garantimos a compra e instalação de um gerador, trazendo mais segurança e eficiência ao atendimento hospitalar. ✅

Nosso mandato está presente em cada cidade do sul, não apenas enviando recursos, mas também fiscalizando e acompanhando as entregas. Trabalhamos para garantir que cada ação faça a diferença na vida da nossa população!",53,"01/20/2025 04:22",https://www.instagram.com/reel/DFDAZr2OzDO/,"Reel do Instagram",,Total,12610,17777,256,16,9,10,0
17882081778123769,17841401444333135,pepecollaco,"Pepê Collaço","Acompanhando as mudanças da política global, seguimos! 🚀",0,"01/20/2025 11:40",https://www.instagram.com/p/DFDzreDSZsc/,"Imagem do Instagram",,Total,1597,1229,27,1,0,10,0
18326972980092549,17841401444333135,pepecollaco,"Pepê Collaço","Alôô Tubarãoo! Hoje não esquece de tomar água e passar protetor solar. O dia vai ser 🔥",0,"01/21/2025 02:48",https://www.instagram.com/p/DFFbjXLOJwj/,"Imagem do Instagram",,Total,7418,5720,135,81,1,16,2
18012689960689564,17841401444333135,pepecollaco,"Pepê Collaço","📍PEDRAS GRANDES! 👏

A visão do prefeito @agnaldofilippi para o turismo é realmente admirável. Ele está transformando a cidade em um destino rico em história e repleto de roteiros turísticos encantadores. Vale muito a pena conhecer! É inspirador ver um gestor com essa visão de futuro, que incentiva o desenvolvimento e torna o investimento na cidade algo tão promissor.",90,"01/21/2025 13:51",https://www.instagram.com/reel/DFGnE2TyanV/,"Reel do Instagram",,Total,6171,10248,186,67,3,8,3
17895574251049119,17841414831798053,amafloripa,"AMA Florianópolis","Santa Catarina está prestes a realizar um passo pioneiro na história da inclusão e do respeito às pessoas com autismo: o primeiro censo dedicado à população autista no estado. Essa iniciativa, além de ser um marco, representa um divisor de águas para a construção de políticas públicas mais eficazes e direcionadas às reais necessidades dessa comunidade.

O censo é uma ferramenta poderosa, pois permitirá mapear quantas pessoas com Transtorno do Espectro Autista (TEA) vivem em Santa Catarina, suas faixas etárias, suas condições de vida, acesso à educação, saúde e outras demandas essenciais. Com dados concretos, será possível compreender a dimensão do autismo no estado e criar políticas públicas que atendam de forma precisa a essa população. Parabéns à frente parlamentar e instituições envolvidas! 🧩🙏🏻

@lucianebceretta @pepecollaco @maurodenadal @feamas__sc @catia_cp7 @danni_steindorff @janicekrasniak @acafeoficial",284,"01/21/2025 16:23",https://www.instagram.com/reel/DFG4Ke4gcbI/,"Reel do Instagram",,Total,18017,11490,602,171,18,28,0
17923176591006150,17841401444333135,pepecollaco,"Pepê Collaço","E O SUL DE SANTA CATARINA? 🧐

Precisamos de investimentos em contenções de cheias o quanto antes, nossas cidades também sofrem com as enchentes e o @governosc precisa ter esse olhar. Estamos aqui, cobrando e pedindo para que no futuro não soframos as consequências. 

#redragagem #molhesdabarra #enchentes #prevenção",76,"01/22/2025 13:41",https://www.instagram.com/reel/DFJKJr-yElg/,"Reel do Instagram",,Total,5311,13025,167,29,2,16,1
18025658669336259,17841414856367785,portalinfosul,"Portal Infosul","A comunidade da Sanga do Lageado, no bairro São Cristóvão, em Tubarão, está em festa. A ordem de serviço para a pavimentação da estrada geral, oficialmente chamada de Rua Adolfo José de Souza, será assinada nesta quinta-feira, dia 23 de janeiro, às 19h30.

Com custo de aproximadamente R$ 1,7 milhão, a obra será executada por meio de emendas dos deputados estaduais Pepê Collaço e Júlio Garcia, e do senador Esperidião Amin, com contrapartida da prefeitura. Pepê destinou R$ 750 mil, recurso anunciado em novembro de 2023 e disponível há meses na conta do município.

“A comunidade espera por essa obra há anos. É o trajeto de muitas famílias e veículos pesados que escoam as produções. Eu e o prefeito Soratto estamos alinhados com o desenvolvimento da nossa cidade”, destaca o deputado.

A estrada tem 2,5 quilômetros de extensão e é muito utilizada por caminhões que transportam materiais como aterro e areão para prefeituras da região.

❌ Não esqueça de seguir nossa página aqui no Instagram, compartilhar nossas notícias com seus colegas e deixar o seu comentário!

📲 Participe do nosso grupo de WhatsApp. Para entrar, clique no link da bio.

#PortalInfosul #Infosul #Notícia #Informação #Amurel #Tubarão #Lajeado #Pavimentação #SãoCristóvão",0,"01/23/2025 04:59",https://www.instagram.com/p/DFK0HtMxN5p/,"Imagem do Instagram",,Total,3070,2437,37,4,0,2,0
18141990559370077,17841401444333135,pepecollaco,"Pepê Collaço","JUNTOS, FAZENDO HISTÓRIA 🚀👊

Hoje é um dia histórico para a comunidade da Sanga do Lageado, em Tubarão! Ao lado do Prefeito, anunciamos a pavimentação da estrada que, por décadas, foi um sonho dos moradores. Essa conquista só foi possível graças à parceria e ao trabalho conjunto com o Deputado Júlio e o Senador Esperidião Amin. 🚧✨

E fica o aviso: vem muito mais novidade por aí! 🌟

#CompromissoComTubarão #SangaDoLageado #TrabalhoQueTransforma",41,"01/23/2025 15:33",https://www.instagram.com/reel/DFL8Pc3OCle/,"Reel do Instagram",,Total,94452,58145,1327,94,33,96,9
17915058927061181,17841401444333135,pepecollaco,"Pepê Collaço","📍RIO FORTUNA 👏

Recurso enviado, obra pronta e a gente fiscalizando de perto o retorno pra vida do catarinense. Parabéns, obra ficou um espetáculo! 🛣️",39,"01/27/2025 08:12",https://www.instagram.com/reel/DFVcfQ7uRFI/,"Reel do Instagram",,Total,5494,18156,116,13,0,7,0
18059783533772608,17841401444333135,pepecollaco,"Pepê Collaço","Precisamos ser ouvidos! 🗣️

A bancada do sul já destinou 5 milhões pro projeto da redragagem dos molhes da Barra em Laguna, agora o governo precisa fazer sua parte. 💥

Estávamos hoje em uma ótima entrevista na @jovempantubaraooficial conversando sobre isso. 🙌",88,"01/28/2025 12:50",https://www.instagram.com/reel/DFYhVV-yXc1/,"Reel do Instagram",,Total,3417,11280,130,15,3,3,1
17850730155349432,17841401444333135,pepecollaco,"Pepê Collaço","🚧 Mobilidade e segurança no Sul de SC! 🚧

Seguimos firmes na luta pelas marginais das nossas cidades! 🛣️💪 Depois de muitas visitas e ofícios sem resposta da CCR e da NTT, buscamos a Procuradoria-Geral da República para tratar desse problema que impacta milhares de pessoas. ⚖️ Em 30 dias, teremos um laudo oficial para definir os próximos passos!

A mobilidade urbana não pode ser ignorada! 🚦✊ #SCemMovimento #MobilidadeUrbana #SulCatarinense #TrabalhoQueGeraResultados #PorSantaCatarina",87,"01/30/2025 09:14",https://www.instagram.com/reel/DFdRxhHpQbp/,"Reel do Instagram",,Total,26218,28380,423,52,16,35,2
17961195320744795,17841401444333135,pepecollaco,"Pepê Collaço","JANEIRO INTENSO!🔥🚀

O que podemos ter certeza é que trabalhamos MUITO em janeiro, visitamos os novos prefeitos, garantimos recursos, fiscalizamos obras e vimos o impacto positivo que nosso mandato está fazendo na nossa região. 

Que assim continuemos, pra fazer sempre o seu voto vale a pena! Contem comigo! 🚀",16,"01/31/2025 11:53",https://www.instagram.com/reel/DFgJHybyrQr/,"Reel do Instagram",,Total,18420,31034,339,85,2,62,4
18053715775887327,17841401444333135,pepecollaco,"Pepê Collaço","Parabéns amigo @juliogarciasc que seu novo biênio como presidente da Alesc seja promissor. Estamos juntos! 🙌

📸 @brunocollaco",0,"02/01/2025 12:57",https://www.instagram.com/p/DFi19ESS6ND/,"Imagem do Instagram",,Total,5078,3745,177,9,1,4,2
17911834062071300,17841401444333135,pepecollaco,"Pepê Collaço","CONCLUÍDO COM SUCESSO ✅

Janeiro foi um mês de muito diálogo e compromisso! Visitamos mais de 20 municípios para levar nosso apoio a prefeitos e lideranças, desejando sucesso e reforçando que podem contar comigo para o desenvolvimento da região. Começamos o ano com tudo! 💥🚀",0,"02/03/2025 09:18",https://www.instagram.com/p/DFnmcuIJzBC/,"Carrossel do Instagram",,Total,6621,4283,186,5,1,7,2
17942793968824663,17841401444333135,pepecollaco,"Pepê Collaço","📢 INICIATIVA NOSSA, GANHANDO DESTAQUE 💙

O projeto do censo será entregue até o fim do ano, feito com a parceria entre Acafe e Alesc, trará dados essenciais para garantir políticas públicas mais justas e eficazes para as pessoas no espectro. 📊✨

Essa conquista é fruto da luta das famílias e da comunidade autista, que há anos busca mais visibilidade e direitos. Agora, com informações concretas, será possível avançar ainda mais! 🧩

#Autismo #CensoDoAutismo #Inclusão #direitosautistas",128,"02/04/2025 11:54",https://www.instagram.com/reel/DFqcsXuyMWC/,"Reel do Instagram",,Total,20022,23118,418,150,22,41,26
17855307231369949,17841401444333135,pepecollaco,"Pepê Collaço","CCJ EM BOAS MÃOS! 🫶

Minhas meninas obrigado, papai tá muito feliz! 🥰",18,"02/05/2025 11:45",https://www.instagram.com/reel/DFtAc6tyuxf/,"Reel do Instagram",,Total,31686,22428,357,14,1,31,2
18079991287721214,17841408315916041,extrasc,extra.sc,"A comissão é considerada uma das mais estratégicas da Alesc.

Leia em EXTRA.SC. Link nos stories",0,"02/05/2025 15:24",https://www.instagram.com/p/DFtZ-SVOgYR/,"Imagem do Instagram",,Total,3211,2398,70,4,2,5,0
17895930984055073,17841414856367785,portalinfosul,"Portal Infosul","Confirmando as expectativas, o deputado estadual Pepê Collaço (Progressistas) foi escolhido nesta quarta-feira, 5 de fevereiro, como presidente da Comissão de Constituição e Justiça da Assembleia Legislativa de Santa Catarina. Ele é o primeiro deputado da Amurel a ocupar o cargo, com mandato até o fim de 2026.

A CCJ é considerada uma das mais estratégicas da Alesc e ocupar a presidência é considerado um grande prestígio. É por meio dela que são analisadas a legalidade e constitucionalidade dos projetos em tramitação. O vice será RodrigoMinotto (PDT).

“É uma grande honra presidir a CCJ, uma comissão de relevância gigantesca, uma das mais importantes do Legislativo Catarinense. Tenho certeza que posso contribuir muito e também aprender com esse novo desafio”, destaca Pepê.

No primeiro mandato como deputado, Pepê comemora grandes conquistas. Além da CCJ, foi coordenador da Bancada do Sul, onde articulou recursos para a região, e líder do Progressistas na Assembleia. Ainda, na Frente Parlamentar em Defesa da Pessoa com Transtorno do Espectro Autista, organizou seminários em várias cidades catarinenses e foi peça fundamental para o início da elaboração do pioneiro Censo do Autismo, realizado em parceria com a Acafe.

❌ Não esqueça de seguir nossa página aqui no Instagram, compartilhar nossas notícias com seus colegas e deixar o seu comentário!

📲 Participe do nosso grupo de WhatsApp. Para entrar, clique no link da bio.

#PortalInfosul #Infosul #Notícia #Informação #Amurel #Progressistas #PP #PepêCollaço #Alesc #Comissão",0,"02/06/2025 06:02",https://www.instagram.com/p/DFu-bYHxuDX/,"Imagem do Instagram",,Total,5004,3887,150,7,0,11,0
18388624579111762,17841401444333135,pepecollaco,"Pepê Collaço","MAIS UM DESAFIO ACEITO ✅

A Comissão de Constituição e Justiça é a mais importante da ALESC, por onde todos os projetos passam e onde decidimos o que avança no parlamento catarinense.

Seguimos firmes nesse compromisso! ⚖️💪 #CCJ #Compromisso #ALESC",62,"02/07/2025 09:07",https://www.instagram.com/reel/DFxxCy-OlM_/,"Reel do Instagram",,Total,25351,19657,442,52,17,59,3
17868826248225202,17841401444333135,pepecollaco,"Pepê Collaço","Arrasta pro lado e vê as notícias da semana! ➡️😉",0,"02/08/2025 07:56",https://www.instagram.com/p/DF0VIDnuM0g/,"Carrossel do Instagram",,Total,7340,4275,232,15,0,18,2
18056753047784742,17841401444333135,pepecollaco,"Pepê Collaço","Parabéns, meu irmão @henriquecastropp11! 🎉 
Você merece todo esse sucesso pela dedicação e trabalho duro que sempre realizou em sua vida pública, tanto nos bastidores quanto agora como prefeito eleito de Pescaria Brava! 🏛️ 

Não tenho dúvidas de que você será um excelente prefeito e fará a diferença na nossa cidade do sul. 🌞 

Arregace as mangas, pois o trabalho só está começando! 💪",0,"01/02/2025 04:29",https://www.instagram.com/p/DEUr-rrOQqG/,"Carrossel do Instagram",,Total,8746,5451,269,6,3,8,0
